filename,url
ae7c5f17653b4568a7118068043fe926.txt,https://www.youtube.com/watch?v=Q7iWANbkFxk
36d8787fce3873e44476cb50713b0d01.txt,https://www.youtube.com/watch?v=RDZUdRSDOok
0c7c7cb166698f687874fe4254d3082f.txt,https://www.youtube.com/watch?v=FpTHdx9oUxs
eabef6d16e78a26b8435242c6a8879f4.txt,https://www.youtube.com/watch?v=FgakZw6K1QQ
35c368ce7b40f4f36810657771215f62.txt,https://www.youtube.com/watch?v=FD4DeN81ODY
27cb5efc7e15317a3c31b98597157724.txt,https://www.youtube.com/watch?v=HMOI_lkzW08
f4878cac0d8564f5e33d610175081980.txt,https://www.youtube.com/watch?v=fkf4IBRSeEc
47196a9e2fef201adf659d44ff186b31.txt,https://www.youtube.com/watch?v=6uwa9EkUqpg
19288be5f5cdddd7fb78476c7bbfa84f.txt,https://www.youtube.com/watch?v=kApPBm1YsqU
7b8c2bd57348e5c8aa218ff94c5f15b1.txt,https://www.youtube.com/watch?v=QdBy02ExhGI
dd6cd78580377e4b5afb14781a99b806.txt,https://www.youtube.com/watch?v=ftMBLceSF9U
b5ddcf3f636da419540252c25e101f44.txt,https://www.youtube.com/watch?v=o_cAOa5fMhE
ba441607e6383caeadb469690e76c200.txt,https://www.youtube.com/watch?v=NEaUSP4YerM
3539e6424db53ff0309408e38ab674b3.txt,https://www.youtube.com/watch?v=015vL0cJfA0
ee9015a2fe27903b9d9f4da70d0620c7.txt,https://www.youtube.com/watch?v=85XaciPBCkw
ba441607e6383caeadb469690e76c200.txt,https://www.youtube.com/watch?v=NEaUSP4YerM
3589d065696bd2ee81d8e4b9ddb6ee79.txt,https://www.youtube.com/watch?v=yqGKdBNNLDI
be7f60d262f70dcd895636045d807d1f.txt,https://www.youtube.com/watch?v=DtFQAJmlID0
3539e6424db53ff0309408e38ab674b3.txt,https://www.youtube.com/watch?v=015vL0cJfA0
1058da9e2dcd03f1ab134631b928fa63.txt,https://www.youtube.com/watch?v=guVvtZ7ZClw
af96ec6ab266397d22200e56a150ee42.txt,https://www.youtube.com/watch?v=WGlMlS_Yydk
6fa39e5b28858538227de6d207b3736a.txt,https://www.youtube.com/watch?v=zi_ydmbWfAs
c423856241b1bcd3aaefd5c0014642cc.txt,https://www.youtube.com/watch?v=aslTl6i-hpQ
a3ddbef8b4343fe8738c00b4a46ddd50.txt,https://www.youtube.com/watch?v=0yaYwDyBxFA
d59d30a1472b8992eb3055741249580c.txt,https://www.youtube.com/watch?v=r-vymRtEzN8
